id,structure_2d4f7,structure_9a902,structure_09a0d,structure_4ba1e,structure_6e192,structure_14946,structure_ae7b1,structure_c804d,structure_08dde,structure_f9c34,structure_5b67e,structure_cebbc,structure_4232e,structure_98c95,structure_e8a49,structure_6512d,structure_26945,structure_efa2a,structure_2c303,structure_7965f,structure_17328,structure_1b965,structure_e751b,structure_21d54,structure_c74fc,structure_97898,structure_6741c,structure_5aa52,structure_168e1,structure_9946a,structure_2ce40,structure_682d8,structure_464ae,structure_65f05,structure_fc149,structure_9db62,structure_205ef,structure_c2189,structure_81ea2,structure_6b37b,structure_f2d10,structure_b806b,structure_b89ee,structure_c8a84,structure_ffe31,structure_0f024,structure_ac2e8,structure_b98ed,structure_6a55e,runtime_perc_diff,memory_perc_diff,cpu_perc_diff,runtime,memory,cpu,runtime_has_improved,memory_has_improved,cpu_has_improved
95bf3,gpt-4-turbo,original,original,gemini-v15-pro,gpt-4-turbo,gpt-4-turbo,original,original,gemini-v15-pro,gpt-4-turbo,original,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,original,original,original,gpt-4-turbo,gpt-4-turbo,original,original,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,original,original,gpt-4-turbo,original,-0.06064076244318196,1.5402366437300652,0.060604011708416394,24.8633689340204,8867685.138751986,99.78535115590319,True,False,False
2d530,gpt-4-turbo,original,original,gemini-v15-pro,gpt-4-turbo,original,original,gpt-4-turbo,original,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,original,original,original,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,original,original,original,gpt-4-turbo,original,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,0.18523241689296885,1.6922013078692784,0.016329471048481623,24.802273626992246,8853998.585505594,99.82955745256257,False,False,False
f1898,gpt-4-turbo,original,original,original,gpt-4-turbo,gpt-4-turbo,original,original,gemini-v15-pro,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,-1.886045182770932,0.28968120257425656,-0.008197626680943058,25.316950914013432,8980315.227660447,99.85404674465367,True,False,True
75ffe,original,gemini-v15-pro,original,original,original,gpt-4-turbo,original,gpt-4-turbo,gemini-v15-pro,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,original,original,original,original,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,0.07207630085124325,-3.359738932091043,0.008542512462749544,24.83039099900634,9308996.788432987,99.83733240846689,False,True,False
9f25e,gpt-4-turbo,gemini-v15-pro,original,gemini-v15-pro,gpt-4-turbo,original,original,original,original,gpt-4-turbo,original,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,gpt-4-turbo,original,original,gpt-4-turbo,original,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,original,original,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,-0.8519883361829557,0.9151050314610587,0.005508514319733794,25.06000535900239,8923987.024100047,99.84036173005838,True,False,False
04286,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,original,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,gpt-4-turbo,original,original,gpt-4-turbo,original,original,original,gpt-4-turbo,original,original,original,original,original,original,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,original,-1.3486452718642423,1.5249483050052146,0.018289780518194177,25.183416168001713,8869062.068469113,99.8276001646795,True,False,False
27858,original,gemini-v15-pro,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,-0.16462058893180884,-1.1164098335227297,0.04362978104876048,24.889206154010026,9106953.482308818,99.80229922278137,True,True,False
3b460,gpt-4-turbo,original,original,gemini-v15-pro,gpt-4-turbo,gpt-4-turbo,original,original,original,original,original,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,gpt-4-turbo,original,original,gpt-4-turbo,original,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,-0.32571652633736975,1.5011148585875582,99.6384207704648,24.929235757008428,8871208.60520045,0.36102189765162795,True,False,False
62b7b,gpt-4-turbo,original,original,original,gpt-4-turbo,gemini-v15-pro,original,original,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,-6.770028328906292,1.3337373320316295,-0.001343814201370844,26.530537734011887,8886283.303272093,99.84720349652046,True,False,True
e2144,original,original,gpt-4-turbo,gemini-v15-pro,original,original,original,gpt-4-turbo,gemini-v15-pro,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,-0.22932433736830815,-1.9921080749316291,0.0277291073091593,24.905283936008345,9185822.413298164,99.81817538750131,True,True,False
b910c,gpt-4-turbo,original,gpt-4-turbo,gemini-v15-pro,original,gpt-4-turbo,original,gpt-4-turbo,original,original,original,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,gpt-4-turbo,original,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,-0.09810295778231408,-0.7788955986488273,0.017473159908603618,24.8726776529802,9076555.583078869,99.8284155265644,True,True,False
239d8,gpt-4-turbo,original,gpt-4-turbo,gemini-v15-pro,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,original,original,gpt-4-turbo,original,original,original,original,original,gpt-4-turbo,original,original,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,original,0.25623430629735255,-2.5747430712014086,0.02597655119297228,24.784630863985512,9238296.881259693,99.81992524225824,False,True,False
1ed3e,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gemini-v15-pro,original,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo_1,original,original,original,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,-1.68865179739047,-0.49316823141701677,-0.0041440047266838006,25.267902011983097,9050821.81893231,99.8499993708812,True,True,True
b3cd2,gpt-4-turbo,original,gpt-4-turbo,gemini-v15-pro,gpt-4-turbo,original,original,original,original,original,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,gpt-4-turbo,original,original,gpt-4-turbo,original,original,original,original,original,gpt-4-turbo,gpt-4-turbo,original,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,-0.2892233507952702,-0.4106922793261014,0.0070586389087125825,24.920167823001975,9043393.700584974,99.83881399480426,True,True,False
80670,gpt-4-turbo,original,original,gemini-v15-pro,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,original,0.11340862818673969,-0.7591817689297733,0.007518883156027114,24.82012061800924,9074780.075715572,99.83835445996935,False,True,False
9816d,gpt-4-turbo,original,gpt-4-turbo,gemini-v15-pro,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gemini-v15-pro,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,original,original,original,gemini-v15-pro,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,original,original,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,-0.20153365628798212,-1.954453508917757,0.08045253307599087,24.8983784239972,9182431.090547984,99.76553322869837,True,True,False
276a6,gpt-4-turbo,original,gpt-4-turbo,gemini-v15-pro,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gemini-v15-pro,gpt-4-turbo,original,original,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,0.2952344619887612,0.23645763059753322,-0.013128926449550124,24.774939988012193,8985108.758156164,99.8589704434033,False,False,True
9dfc4,original,original,original,original,original,original,original,gpt-4-turbo,gemini-v15-pro,original,original,gpt-4-turbo,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,original,original,gpt-4-turbo,gpt-4-turbo,original,original,original,gpt-4-turbo,original,original,original,original,original,gpt-4-turbo,original,original,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,-0.46988163194729593,-2.526236344660293,0.026388030410751905,24.965058336005313,9233928.168971388,99.8195143972873,True,True,False
434f3,gpt-4-turbo,gemini-v15-pro,original,original,gpt-4-turbo,gemini-v15-pro,original,gpt-4-turbo,gemini-v15-pro,original,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,original,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,0.19471943175519724,1.835789778338568,0.006825499285795012,24.799916265008505,8841066.426192258,99.83904677506985,False,False,False
9b8b2,gpt-4-turbo,original,original,gemini-v15-pro,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,gpt-4-turbo,original,original,gpt-4-turbo,original,original,original,gpt-4-turbo,original,gpt-4-turbo,original,original,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,0.06725741607916355,0.8209003584663535,0.013364228542658516,24.83158840998658,8932471.47856388,99.83251812449559,False,False,False
d2e5f,original,original,original,gemini-v15-pro,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gemini-v15-pro,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,-0.42783945323258815,-0.7015313443254559,-0.015463994725557458,24.954611569002736,9069587.844939467,99.86130191244601,True,True,True
ae708,gpt-4-turbo,original,original,gemini-v15-pro,gpt-4-turbo,gpt-4-turbo,original,original,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,gpt-4-turbo,original,original,gpt-4-turbo,original,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,original,-0.17763553110134916,-1.4239877635226421,0.016381120037713234,24.8924401459808,9134655.196652768,99.82950588318418,True,True,False
a45fd,gpt-4-turbo,original,original,gemini-v15-pro,gpt-4-turbo,gpt-4-turbo,original,original,original,original,original,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,gpt-4-turbo,original,original,gpt-4-turbo,original,original,original,gemini-v15-pro,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,-0.8405626091889451,-1.7561744065799254,0.03414900356337411,25.057166259997757,9164573.271382159,99.8117653867626,True,True,False
db513,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,-0.3621534605322235,0.38764663008381883,0.03955956943446711,24.93828971599578,8971492.064410556,99.80636316064286,True,False,False
a86de,original,original,original,original,original,original,original,gpt-4-turbo,gemini-v15-pro,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,original,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,original,original,gpt-4-turbo,original,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,0.10868077974574585,0.3701693218873207,0.012251519581792098,24.821295408008154,8973066.141585601,99.83362911834638,False,False,False
bcfb6,gpt-4-turbo,original,original,gemini-v15-pro,gpt-4-turbo,gemini-v15-pro,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,original,original,original,gpt-4-turbo,original,gpt-4-turbo,original,original,original,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,-0.2118262595969645,-0.40019037110320366,0.010272858517468592,24.900935961020878,9042447.856188215,99.83560472953724,True,True,False
695f8,original,original,original,original,original,original,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,original,original,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,-0.7460330505561374,1.092144063895192,0.02036719883812288,25.03367727098521,8908042.171671197,99.82552594845573,True,False,False
2739d,original,original,original,original,original,original,original,original,gemini-v15-pro,gpt-4-turbo,original,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,-0.7957183313577644,0.7898545645678026,0.02966207104431826,25.046023218979826,8935267.588525863,99.81624540320256,True,False,False
7e86a,gpt-4-turbo,original,gpt-4-turbo,gemini-v15-pro,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,gpt-4-turbo,original,original,gpt-4-turbo,original,original,original,gpt-4-turbo,original,gpt-4-turbo,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,0.19210182430498338,-1.2115096814095283,0.04983187219166063,24.800566695979796,9115518.5598497,99.796106691433,False,True,False
27041,original,original,original,gemini-v15-pro,original,gpt-4-turbo,original,original,gemini-v15-pro,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,-0.06573080863673962,-0.9812231171375414,0.025407779804101593,24.864633724006126,9094778.019002981,99.82049313695286,True,True,False
12f37,original,gemini-v15-pro,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,gemini-v15-pro,original,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,original,original,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,0.23146023798037563,0.4842737214356085,-0.029998031026815898,24.79078679898521,8962789.437136503,99.87581354623859,False,False,True
22759,original,original,original,gemini-v15-pro,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,original,original,original,gpt-4-turbo,original,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,-0.5019303063801229,0.8100632964371463,0.018163202639343495,24.973021887009963,8933447.508270111,99.82772654745342,True,False,False
c7648,original,original,original,original,gpt-4-turbo,original,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo_1,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,original,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,original,gpt-4-turbo,gpt-4-turbo,gpt-4-turbo,original,gpt-4-turbo,gpt-4-turbo,original,0.04576018741137311,0.032362144857383146,0.07519320542089687,24.836930106015643,9003490.424372803,99.77078444971805,False,False,False
